cidr	origin	asname	country
80.222.0.0/15	1759	"TeliaSonera Finland Oyj"	FI
80.231.0.0/16	6453	"TATA COMMUNICATIONS (AMERICA) INC"	EU
80.234.0.0/17	15500	Rostelecom	RU
80.237.0.0/17	20485	"Closed Joint Stock Company TransTeleCom"	RU
80.237.128.0/17	20773	"Host Europe GmbH"	DE
80.24.0.0/16	3352	"TELEFONICA DE ESPANA"	ES
80.240.128.0/20	200130	"Digital Ocean, Inc."	NL
80.241.208.0/23	51167	"Contabo GmbH"	DE
80.241.208.0/24	51167	"Contabo GmbH"	DE
80.241.209.0/24	51167	"Contabo GmbH"	DE
80.241.210.0/23	51167	"Contabo GmbH"	DE
80.241.210.0/24	51167	"Contabo GmbH"	DE
80.241.212.0/23	51167	"Contabo GmbH"	DE
80.241.212.0/24	51167	"Contabo GmbH"	DE
80.241.213.0/24	51167	"Contabo GmbH"	DE
80.241.214.0/23	51167	"Contabo GmbH"	DE
80.241.214.0/24	51167	"Contabo GmbH"	DE
80.241.215.0/24	51167	"Contabo GmbH"	DE
80.241.216.0/23	51167	"Contabo GmbH"	DE
80.241.216.0/24	51167	"Contabo GmbH"	DE
80.241.217.0/24	51167	"Contabo GmbH"	DE
80.241.218.0/23	51167	"Contabo GmbH"	DE
80.241.218.0/24	51167	"Contabo GmbH"	DE
80.241.219.0/24	51167	"Contabo GmbH"	DE
80.241.220.0/23	51167	"Contabo GmbH"	DE
80.241.220.0/24	51167	"Contabo GmbH"	DE
80.241.221.0/24	51167	"Contabo GmbH"	DE
80.241.222.0/23	51167	"Contabo GmbH"	DE
80.241.222.0/24	51167	"Contabo GmbH"	DE
80.241.223.0/24	51167	"Contabo GmbH"	DE
80.242.32.0/21	44234	"Gaya, s.r.o."	SK
80.244.160.0/20	21350	"Interspace Ltd."	IL
80.244.160.0/22	21350	"Interspace Ltd."	IL
80.250.208.0/22	38922	"Wiland Ltd"	RU
80.252.240.0/20	31272	"WildPark Co"	UA
80.253.248.0/22	60781	"LeaseWeb Netherlands B.V."	TR
80.255.160.0/20	21484	"Global Services Luxembourg S.a.r.l"	LU
80.26.152.0/21	3352	"TELEFONICA DE ESPANA"	ES
80.32.0.0/14	3352	"TELEFONICA DE ESPANA"	ES
80.40.0.0/13	9105	"Tiscali UK Limited"	GB
80.48.0.0/13	5617	"Orange Polska Spolka Akcyjna"	PL
80.56.0.0/15	6830	"Liberty Global Operations B.V."	NL
80.59.0.0/16	3352	"TELEFONICA DE ESPANA"	ES
80.60.224.0/19	1136	"KPN B.V."	NL
80.65.63.0/24	31283	"Availo AS"	NO
80.69.160.0/21	31211	"Sigmatic Oy"	FI
80.69.48.0/20	34170	"Azerbaijan Telecomunication ISP"	AZ
80.79.112.0/20	34702	"WaveCom AS"	EE
80.80.163.168/29	21246	"Ipko Telecommunications LLC"	AL
80.80.96.0/19	60496	"MTS PJSC"	RU
80.82.208.0/20	24961	"myLoc managed IT AG"	DE
80.82.65.0/24	29073	"Quasi Networks LTD."	NL
80.85.84.0/22	15830	"TELECITYGROUP INTERNATIONAL LIMITED"	GB
80.86.170.0/23	24961	"myLoc managed IT AG"	EU
80.86.170.0/24	24961	"myLoc managed IT AG"	EU
80.86.171.0/24	24961	"myLoc managed IT AG"	EU
80.86.186.0/24	24961	"myLoc managed IT AG"	DE
80.86.80.0/20	8972	"PlusServer AG"	DE
80.87.202.0/24	29182	"JSC ISPsystem"	RU
80.88.80.0/20	31034	"Aruba S.p.A."	IT
80.89.191.0/24	9051	"IncoNet Data Management sal"	LB
80.91.160.0/19	21219	"PRIVATE JOINT STOCK COMPANY DATAGROUP"	UA
80.93.221.128/25	42910	"Hosting Internet Hizmetleri Sanayi ve Ticaret Anonim Sirketi"	TR
80.93.62.0/24	35569	"JSC RU-CENTER"	RU
81.0.192.0/18	15685	"Casablanca INT"	CZ
81.11.128.0/17	5432	"Proximus NV"	BE
81.128.0.0/11	2856	"British Telecommunications PLC"	GB
81.140.128.0/19	6871	"PlusNet plc."	GB
81.163.128.0/19	47694	"Didan Group LTD"	UA
81.169.128.0/17	6724	"STRATO AG"	DE
81.169.128.0/20	6724	"STRATO AG"	DE
81.169.144.0/22	6724	"STRATO AG"	DE
81.169.148.0/24	6724	"STRATO AG"	DE
81.169.157.0/24	6724	"STRATO AG"	DE
81.169.158.0/23	6724	"STRATO AG"	DE
81.169.160.0/19	6724	"STRATO AG"	DE
81.169.160.0/20	6724	"STRATO AG"	DE
81.169.176.0/21	6724	"STRATO AG"	DE
81.169.184.0/22	6724	"STRATO AG"	DE
81.169.188.0/24	6724	"STRATO AG"	DE
81.169.192.0/18	6724	"STRATO AG"	DE
81.17.16.0/20	51852	"Private Layer INC"	CH
81.176.0.0/16	8342	"OJSC RTComm.RU"	RU
81.177.128.0/19	8342	"OJSC RTComm.RU"	RU
81.177.160.0/20	8342	"OJSC RTComm.RU"	RU
81.177.180.0/23	8342	"OJSC RTComm.RU"	RU
81.177.48.0/21	8342	"OJSC RTComm.RU"	RU
81.18.150.0/24	24626	"Closed Joint Stock Company TransTeleCom"	RU
81.18.208.0/20	6830	"Liberty Global Operations B.V."	PL
81.182.0.0/15	5483	"Magyar Telekom Plc."	HU
81.19.176.0/20	34282	"UKDedicated LTD"	GB
81.19.224.0/19	16095	"Jay.net A/S"	DK
81.196.78.0/23	8708	"RCS & RDS SA"	RO
81.200.80.0/20	41109	"TELEMEDNET - net of Center Children Telemedicin in Moscow"	RU
81.207.0.0/17	1136	"KPN B.V."	NL
81.21.67.0/24	20738	"123 REG LIMITED"	GB
81.214.0.0/17	47331	"TTNet A.S."	TR
81.240.0.0/14	5432	"Proximus NV"	BE
81.27.208.0/20	42525	"GlobalConnect a/s"	DK
81.27.64.0/19	25577	"Connexions4London Ltd"	GB
81.29.208.0/20	15830	"TELECITYGROUP INTERNATIONAL LIMITED"	IT
81.30.144.0/20	24961	"myLoc managed IT AG"	DE
81.30.146.0/23	24961	"myLoc managed IT AG"	DE
81.31.32.0/20	24971	"Master Internet s.r.o"	CZ
81.4.113.0/28	21155	"ProServe B.V."	NL
81.5.128.0/18	12513	"KCOM GROUP PLC"	GB
81.56.0.0/15	12322	"Free SAS"	FR
81.56.128.0/17	12322	"Free SAS"	FR
81.61.128.0/18	6739	"VODAFONE ONO, S.A."	ES
81.64.0.0/14	21502	"NC Numericable S.A."	FR
81.7.0.0/18	35366	"ISPpro Internet KG"	DE
81.7.96.0/21	8764	"TEO LT, AB"	LT
81.84.0.0/16	2860	"NOS COMUNICACOES, S.A."	PT
81.84.192.0/18	2860	"NOS COMUNICACOES, S.A."	PT
81.88.192.0/20	25035	"Transfer Ltd"	KG
81.88.48.0/20	39729	"Register.IT S.p.A."	IT
81.88.49.0/25	39729	"Register.IT S.p.A."	IT
81.89.96.0/20	35366	"ISPpro Internet KG"	DE
81.89.96.88/29	35366	"ISPpro Internet KG"	DE
81.91.80.0/20	39790	"AS of Web4U"	CZ
81.94.224.0/20	12993	"SIA Digitalas Ekonomikas Attistibas Centrs"	LV
81.95.0.0/20	201011	"AS33891 Netzbetrieb GmbH"	DE
81.95.96.0/20	25234	"ACTIVE 24, s.r.o."	CZ
82.103.128.0/18	30736	"EasySpeedy Danmark ApS"	DK
82.112.32.0/19	48642	"K Telecom Ltd."	RU
82.113.96.0/20	39706	"Telefonica Germany GmbH & Co.OHG"	DE
82.118.16.0/21	15626	"ITL Company"	UA
82.118.240.0/24	59851	"GetClouder EOOD"	BG
82.126.0.0/16	3215	"Orange S.A."	FR
82.135.232.0/22	8764	"TEO LT, AB"	LT
82.140.133.0/24	15419	"SC Lithuanian Radio and TV Center"	LT
82.142.0.0/18	12322	"Free SAS"	FR
82.145.0.0/19	8881	"Versatel Deutschland GmbH"	DE
82.145.32.0/19	20860	Iomart	GB
82.146.32.0/21	29182	"JSC ISPsystem"	RU
82.146.36.0/23	29182	"JSC ISPsystem"	RU
82.146.38.0/23	29182	"JSC ISPsystem"	RU
82.146.40.0/21	29182	"JSC ISPsystem"	RU
82.146.52.0/22	29182	"JSC ISPsystem"	RU
82.150.140.0/22	30785	"Radik B.V."	NL
82.154.0.0/15	3243	"MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A."	PT
82.160.134.0/24	201695	"ALARMADI Adrian Dobrogowski"	PL
82.163.78.0/23	13213	"UK2 - Ltd"	GB
82.165.0.0/16	8560	"1&1 Internet AG"	DE
82.165.144.0/21	8560	"1&1 Internet AG"	DE
82.165.152.0/22	8560	"1&1 Internet AG"	DE
82.165.156.0/23	8560	"1&1 Internet AG"	DE
82.168.0.0/14	5615	"KPN B.V."	NL
82.192.64.0/19	60781	"LeaseWeb Netherlands B.V."	NL
82.193.96.0/19	25521	"ZAT Industrial Media Network"	UA
82.196.0.0/20	200130	"Digital Ocean, Inc."	NL
82.207.0.0/17	6849	"PJSC UKRTELECOM"	UA
82.207.92.0/24	6849	"PJSC UKRTELECOM"	UA
82.208.76.0/24	25405	"PJSC Rostelecom"	RU
82.210.0.0/18	29083	"Webplus24 GmbH"	RO
82.211.0.0/18	31400	"Accelerated IT Services GmbH"	DE
82.220.34.0/24	9044	"BSE Software GmbH"	CH
82.221.105.0/24	50613	"THOR Data Center ehf"	IS
82.221.240.0/20	60300	"365 - midlar ehf"	IS
82.223.56.0/21	20718	"ARSYS INTERNET S.L."	ES
82.224.0.0/11	12322	"Free SAS"	FR
82.224.0.0/12	12322	"Free SAS"	FR
82.240.0.0/12	12322	"Free SAS"	FR
82.248.0.0/13	12322	"Free SAS"	FR
82.44.0.0/15	5089	"Virgin Media Limited"	GB
82.55.128.0/17	3269	"Telecom Italia S.p.a."	IT
82.61.0.0/16	3269	"Telecom Italia S.p.a."	IT
82.64.0.0/14	12322	"Free SAS"	FR
82.64.0.0/15	12322	"Free SAS"	FR
82.76.0.0/14	8708	"RCS & RDS SA"	RO
82.80.224.0/20	8551	"Bezeq International-Ltd"	IL
82.80.248.0/21	8551	"Bezeq International-Ltd"	IL
82.98.128.0/18	42612	"ASN de Dinahosting SL"	ES
82.98.190.0/24	42612	"ASN de Dinahosting SL"	ES
82.99.192.0/18	16322	"Pars Online PJS"	IR
83.0.0.0/11	5617	"Orange Polska Spolka Akcyjna"	PL
83.103.128.0/17	6830	"Liberty Global Operations B.V."	RO
83.132.192.0/18	2860	"NOS COMUNICACOES, S.A."	PT
83.136.80.0/21	24961	"myLoc managed IT AG"	DE
83.136.80.0/22	24961	"myLoc managed IT AG"	DE
83.136.84.0/22	24961	"myLoc managed IT AG"	DE
83.137.128.0/21	13768	"Peer 1 Network (USA) Inc."	GB
83.137.144.0/21	31477	"Duocast B.V."	NL
83.138.128.0/18	15395	"Rackspace Ltd."	GB
83.143.232.0/21	6703	"PRIVATE JOINT-STOCK COMPANY FARLEP-INVEST"	UA
83.143.80.0/21	34989	"ServeTheWorld AS"	NO
83.149.126.0/24	60781	"LeaseWeb Netherlands B.V."	NL
83.149.64.0/18	60781	"LeaseWeb Netherlands B.V."	NL
83.149.8.0/23	25159	"PJSC MegaFon"	RU
83.152.0.0/13	12322	"Free SAS"	FR
83.158.0.0/15	12322	"Free SAS"	FR
83.167.224.0/19	24971	"Master Internet s.r.o"	CZ
83.170.111.128/25	13213	"UK2 - Ltd"	GB
83.208.0.0/16	5610	"O2 Czech Republic, a.s."	CZ
83.214.0.0/16	12322	"Free SAS"	FR
83.218.232.0/23	6703	"PRIVATE JOINT-STOCK COMPANY FARLEP-INVEST"	UA
83.222.212.0/22	25159	"PJSC MegaFon"	RU
83.222.224.0/19	13768	"Peer 1 Network (USA) Inc."	GB
83.222.88.0/22	16285	"Closed Joint Stock Company TransTeleCom"	RU
83.223.96.0/19	29017	"Gyron Internet Ltd"	GB
83.233.152.0/25	29518	"Bredband2 AB"	SE
83.235.0.0/16	6799	"Ote SA (Hellenic Telecommunications Organisation)"	GR
83.243.56.0/21	25504	"Vautron Rechenzentrum AG"	DE
83.243.80.0/21	31530	"GHOSTnet GmbH"	DE
83.245.32.0/22	3356	"Level 3 Communications, Inc."	GB
83.247.0.0/17	12414	"Solcon Internetdiensten B.V."	NL
83.31.0.0/16	5617	"Orange Polska Spolka Akcyjna"	PL
83.34.0.0/16	3352	"TELEFONICA DE ESPANA"	ES
83.39.0.0/16	3352	"TELEFONICA DE ESPANA"	ES
83.45.0.0/16	3352	"TELEFONICA DE ESPANA"	ES
83.69.0.0/19	21191	"Closed Joint Stock Company TransTeleCom"	RU
83.69.139.0/24	31492	"Uzbek Scientific & Education Network"	UZ
83.69.140.0/22	31492	"Uzbek Scientific & Education Network"	UZ
83.69.144.0/23	31492	"Uzbek Scientific & Education Network"	UZ
83.69.146.0/24	31492	"Uzbek Scientific & Education Network"	UZ
84.0.0.0/14	5483	"Magyar Telekom Plc."	HU
84.10.128.0/17	6830	"Liberty Global Operations B.V."	PL
84.108.0.0/16	8551	"Bezeq International-Ltd"	IL
84.120.0.0/16	6739	"VODAFONE ONO, S.A."	ES
84.124.0.0/16	6739	"VODAFONE ONO, S.A."	ES
84.128.0.0/10	3320	"Deutsche Telekom AG"	DE
84.16.224.0/19	28753	"Leaseweb Deutschland GmbH"	DE
84.16.232.0/24	28753	"Leaseweb Deutschland GmbH"	DE
84.18.121.0/24	28840	"OJSC OAO TATTELECOM"	RU
84.18.96.0/19	28840	"OJSC OAO TATTELECOM"	RU
84.19.224.0/19	12703	"Pulsant (Scotland) Ltd"	GB
84.20.80.0/21	33924	"Pronet sh.p.k."	AL
84.205.224.0/19	35506	"INFORMATION SOCIETY S.A."	GR
84.21.128.0/19	33941	"GConnect Technology Ltd"	GB
84.21.128.0/22	33941	"GConnect Technology Ltd"	GB
84.21.142.0/24	33941	"GConnect Technology Ltd"	GB
84.210.192.0/21	41164	"Get AS"	NO
84.220.0.0/14	8612	"Tiscali Italia S.P.A."	IT
84.228.0.0/16	9116	"012 Smile Communications Ltd."	IL
84.23.192.0/19	15457	"Madeira Comunicacoes, S.A."	PT
84.246.210.0/24	50926	"Infortelecom Hosting, S.L."	ES
84.34.0.0/16	20569	"AinaCom Oy"	FI
84.37.0.0/16	4589	"Easynet Global Services"	FR
84.54.131.0/24	29084	"Comnet Bulgaria Holding Ltd."	BG
84.72.0.0/14	6830	"Liberty Global Operations B.V."	CH
84.80.0.0/14	1136	"KPN B.V."	NL
84.90.0.0/15	13156	"Cabovisao, televisao por cabovisao, sa"	PT
85.10.192.0/18	24940	"Hetzner Online GmbH"	DE
85.104.0.0/17	47331	"TTNet A.S."	TR
85.110.0.0/17	47331	"TTNet A.S."	TR
85.114.128.0/19	24961	"myLoc managed IT AG"	DE
85.114.128.0/20	24961	"myLoc managed IT AG"	DE
85.114.144.0/20	24961	"myLoc managed IT AG"	DE
85.118.160.0/21	12360	"KEVAG Telekom GmbH"	DE
85.121.206.0/24	41028	"CobraTELECOM SRL"	RO
85.128.128.0/17	15967	"Nazwa.pl Sp.z.o.o."	PL
85.138.0.0/15	2860	"NOS COMUNICACOES, S.A."	PT
85.14.192.0/18	13301	"United Gameserver GmbH"	DE
85.14.201.0/24	13301	"United Gameserver GmbH"	DE
85.14.224.0/20	13301	"United Gameserver GmbH"	DE
85.14.240.0/20	24961	"myLoc managed IT AG"	DE
85.14.243.0/24	24961	"myLoc managed IT AG"	DE
85.14.246.0/24	24961	"myLoc managed IT AG"	DE
85.14.247.0/24	24961	"myLoc managed IT AG"	DE
85.14.248.0/24	13301	"United Gameserver GmbH"	DE
85.14.251.0/24	24961	"myLoc managed IT AG"	DE
85.157.0.0/16	15527	"Anvia Oyj"	FI
85.157.128.0/20	15527	"Anvia Oyj"	FI
85.157.32.0/19	15527	"Anvia Oyj"	FI
85.159.208.0/21	15830	"TELECITYGROUP INTERNATIONAL LIMITED"	GB
85.17.0.0/16	60781	"LeaseWeb Netherlands B.V."	NL
85.17.100.0/24	16265	"LeaseWeb Network B.V."	NL
85.17.242.128/25	60781	"LeaseWeb Netherlands B.V."	NL
85.185.128.0/17	12880	"Information Technology Company (ITC)"	IR
85.192.184.0/21	25008	"PJSC Rostelecom"	RU
85.195.224.0/19	13030	"Init7 (Switzerland) Ltd."	CH
85.214.0.0/15	6724	"STRATO AG"	DE
85.214.136.0/24	6724	"STRATO AG"	DE
85.214.192.0/18	6724	"STRATO AG"	DE
85.220.0.0/17	6677	"Siminn hf"	IS
85.233.76.0/24	34887	"GU Center of Information Technologies RT"	RU
85.234.128.0/19	29550	"Simply Transit Ltd"	GB
85.235.128.0/19	31034	"Aruba S.p.A."	IT
85.236.152.0/21	53589	PlanetHoster	FR
85.236.32.0/19	15456	"InterNetX GmbH"	DE
85.236.39.0/24	15456	"InterNetX GmbH"	DE
85.238.11.0/24	41721	"Cartagon S.L."	ES
85.240.0.0/13	3243	"MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A."	PT
85.25.0.0/16	8972	"PlusServer AG"	DE
85.25.185.0/24	8972	"PlusServer AG"	DE
85.51.96.0/19	12479	"France Telecom Espana SA"	ES
85.57.224.0/19	12479	"France Telecom Espana SA"	ES
85.70.128.0/17	5610	"O2 Czech Republic, a.s."	CZ
85.72.0.0/14	6799	"Ote SA (Hellenic Telecommunications Organisation)"	GR
85.75.0.0/16	6799	"Ote SA (Hellenic Telecommunications Organisation)"	GR
85.87.0.0/16	12338	"Euskaltel S.A."	ES
85.90.244.0/22	63949	"Linode, LLC"	DE
85.93.0.0/19	203973	"GUARDOMICRO S.R.L"	RO
85.93.0.0/24	203973	"GUARDOMICRO S.R.L"	RO
85.93.1.0/24	12586	"GHOSTnet GmbH"	DE
85.93.10.0/24	12586	"GHOSTnet GmbH"	DE
85.93.11.0/24	12586	"GHOSTnet GmbH"	DE
85.93.12.0/24	12586	"GHOSTnet GmbH"	DE
85.93.13.0/24	12586	"GHOSTnet GmbH"	DE
85.93.14.0/24	12586	"GHOSTnet GmbH"	DE
85.93.15.0/24	12586	"GHOSTnet GmbH"	DE
85.93.16.0/24	12586	"GHOSTnet GmbH"	DE
85.93.17.0/24	12586	"GHOSTnet GmbH"	DE
85.93.18.0/24	12586	"GHOSTnet GmbH"	DE
85.93.19.0/24	12586	"GHOSTnet GmbH"	DE
85.93.20.0/24	12586	"GHOSTnet GmbH"	DE
85.93.21.0/24	12586	"GHOSTnet GmbH"	DE
85.93.22.0/24	12586	"GHOSTnet GmbH"	DE
85.93.23.0/24	12586	"GHOSTnet GmbH"	DE
85.93.24.0/24	12586	"GHOSTnet GmbH"	DE
85.93.25.0/24	12586	"GHOSTnet GmbH"	DE
85.93.26.0/24	12586	"GHOSTnet GmbH"	DE
85.93.27.0/24	12586	"GHOSTnet GmbH"	DE
85.93.28.0/24	12586	"GHOSTnet GmbH"	DE
85.93.29.0/24	12586	"GHOSTnet GmbH"	DE
85.93.3.0/24	12586	"GHOSTnet GmbH"	DE
85.93.30.0/24	12586	"GHOSTnet GmbH"	DE
85.93.31.0/24	12586	"GHOSTnet GmbH"	DE
85.93.4.0/24	12586	"GHOSTnet GmbH"	DE
85.93.6.0/24	12586	"GHOSTnet GmbH"	DE
85.93.7.0/24	12586	"GHOSTnet GmbH"	DE
85.93.8.0/24	12586	"GHOSTnet GmbH"	DE
85.93.88.0/22	8972	"PlusServer AG"	DE
85.93.9.0/24	12586	"GHOSTnet GmbH"	DE
85.95.252.0/24	49467	"INETMAR Internet Hizmetleri Autonomous System (izmir)"	TR
85.96.0.0/12	47331	"TTNet A.S."	TR
85.96.128.0/17	47331	"TTNet A.S."	TR
85.98.128.0/17	47331	"TTNet A.S."	TR
86.104.160.0/21	51737	"SuperLink Communications Co"	PS
86.105.18.0/24	49981	WorldStream	NL
86.105.187.0/24	3223	"Voxility S.R.L."	RO
86.105.215.0/24	3223	"Voxility S.R.L."	RO
86.105.5.0/24	47447	"23Media GmbH"	DE
86.105.52.0/22	200185	"X AND MAIL SA"	DE
86.106.131.0/24	47447	"23Media GmbH"	DE
86.107.224.0/21	8751	"Media Sat SRL"	RO
86.107.252.0/22	34630	"AMBRA srl"	RO
86.111.176.0/20	33182	"HostDime.com, Inc."	GB
86.120.0.0/13	8708	"RCS & RDS SA"	RO
86.128.0.0/10	2856	"British Telecommunications PLC"	GB
86.16.0.0/13	5089	"Virgin Media Limited"	GB
86.49.128.0/17	6830	"Liberty Global Operations B.V."	CZ
86.61.0.0/17	5603	"Telekom Slovenije d.d."	SI
86.80.0.0/12	1136	"KPN B.V."	NL
86.96.192.0/18	5384	"Emirates Telecommunications Corporation"	AE
86.98.0.0/17	5384	"Emirates Telecommunications Corporation"	AE
87.0.0.0/12	3269	"Telecom Italia S.p.a."	IT
87.10.0.0/15	3269	"Telecom Italia S.p.a."	IT
87.100.128.0/18	16086	"DNA Oy"	FI
87.104.0.0/16	35376	"TRE-FOR Bredbaand A/S"	DK
87.106.0.0/16	8560	"1&1 Internet AG"	DE
87.106.128.0/20	8560	"1&1 Internet AG"	DE
87.106.144.0/21	8560	"1&1 Internet AG"	DE
87.106.224.0/22	8560	"1&1 Internet AG"	DE
87.116.128.0/18	31042	"Serbia BroadBand-Srpske Kablovske mreze d.o.o."	RS
87.117.12.0/22	21479	"PJSC Rostelecom"	RU
87.118.82.0/23	31103	"Keyweb AG"	DE
87.118.84.0/22	31103	"Keyweb AG"	DE
87.118.88.0/21	31103	"Keyweb AG"	DE
87.118.96.0/19	31103	"Keyweb AG"	DE
87.119.195.0/24	25074	"PlusServer AG"	NL
87.119.220.0/22	25074	"PlusServer AG"	NL
87.14.0.0/15	3269	"Telecom Italia S.p.a."	IT
87.18.0.0/15	3269	"Telecom Italia S.p.a."	IT
87.197.0.0/16	6855	"Slovak Telecom, a. s."	SK
87.208.0.0/13	13127	"Tele 2 Nederland B.V."	NL
87.216.0.0/15	12715	"Jazz Telecom S.A."	ES
87.219.0.0/16	12715	"Jazz Telecom S.A."	ES
87.225.128.0/17	44716	"D-hosting die Rackspace & Connectivity GmbH"	DE
87.229.0.0/17	57389	"ZNET Telekom Zrt."	HU
87.229.26.0/24	29278	"Deninet KFT"	HU
87.230.0.0/17	20773	"Host Europe GmbH"	DE
87.234.227.240/29	20676	"QSC AG"	DE
87.236.221.0/24	15699	"OGIC Informatica S.L."	ES
87.238.192.0/21	42730	"EVANZO e-commerce GmbH"	DE
87.238.192.0/22	42730	"EVANZO e-commerce GmbH"	DE
87.238.196.0/23	42730	"EVANZO e-commerce GmbH"	DE
87.238.198.0/24	42730	"EVANZO e-commerce GmbH"	DE
87.238.209.0/24	39237	I.T.S	RS
87.238.210.0/24	39237	I.T.S	RS
87.238.80.0/21	16509	"Amazon.com, Inc."	IE
87.239.128.0/21	12586	"GHOSTnet GmbH"	DE
87.239.131.0/24	12586	"GHOSTnet GmbH"	DE
87.239.132.0/24	12586	"GHOSTnet GmbH"	DE
87.239.133.0/24	12586	"GHOSTnet GmbH"	DE
87.239.96.0/21	31172	"Q-Fast Telecom B.V."	NL
87.241.252.0/23	12772	"Enforta Autonomous System"	RU
87.242.64.0/18	25532	"LLC MASTERHOST"	RU
87.243.0.0/21	39737	"Net Vision Telecom SRL"	RO
87.246.64.0/18	12703	"Pulsant (Scotland) Ltd"	GB
87.247.64.0/18	21412	"UAB Cgates"	LT
87.248.153.0/24	47843	CallWithMe	IR
87.250.64.0/20	25488	"Comune di novara"	IT
87.253.128.0/19	20857	"TransIP B.V."	NL
87.253.16.0/21	13118	"PJSC Rostelecom"	RU
87.255.240.0/20	38917	"INTERCOMTEL Limited Company"	RU
87.255.32.0/19	38930	"LeaseWeb Network B.V."	NL
87.255.59.0/24	38930	"LeaseWeb Network B.V."	NL
87.255.64.0/19	15836	"Arax-Impex s.r.l."	MD
87.6.0.0/15	3269	"Telecom Italia S.p.a."	IT
87.64.32.0/19	5432	"Proximus NV"	BE
87.69.0.0/18	9116	"012 Smile Communications Ltd."	IL
87.8.0.0/15	3269	"Telecom Italia S.p.a."	IT
87.96.141.0/24	44581	"AllTele Allmanna Svenska Telefonaktiebolaget"	SE
87.98.128.0/17	16276	"OVH SAS"	FR
87.98.128.0/18	16276	"OVH SAS"	FR
87.99.0.0/18	43939	"Internetia Sp.z o.o."	PL
88.100.0.0/15	5610	"O2 Czech Republic, a.s."	CZ
88.103.234.0/24	5610	"O2 Czech Republic, a.s."	CZ
88.112.0.0/14	719	"Elisa Oyj"	FI
88.116.0.0/15	8447	"A1 Telekom Austria AG"	AT
88.119.64.0/18	8764	"TEO LT, AB"	LT
88.120.0.0/13	12322	"Free SAS"	FR
88.133.192.0/19	41307	"Telepark Passau GmbH"	DE
88.147.0.0/17	35612	"NGI SpA"	IT
88.147.152.0/23	43975	"PJSC Rostelecom"	RU
88.15.0.0/16	3352	"TELEFONICA DE ESPANA"	ES
88.150.252.0/23	20860	Iomart	GB
88.160.0.0/11	12322	"Free SAS"	FR
88.160.0.0/12	12322	"Free SAS"	FR
88.176.0.0/12	12322	"Free SAS"	FR
88.190.0.0/15	12322	"Free SAS"	FR
88.198.0.0/16	24940	"Hetzner Online GmbH"	DE
88.198.107.32/27	24940	"Hetzner Online GmbH"	DE
88.198.16.0/20	24940	"Hetzner Online GmbH"	DE
88.198.227.96/27	24940	"Hetzner Online GmbH"	DE
88.199.54.0/23	200176	"Szechinski Krzysztof - HARDSOFT"	PL
88.2.0.0/16	3352	"TELEFONICA DE ESPANA"	ES
88.20.0.0/16	3352	"TELEFONICA DE ESPANA"	ES
88.201.128.0/17	35511	"iWAN Closed Joint-Stock Company"	RU
88.202.224.0/21	13213	"UK2 - Ltd"	GB
88.204.72.0/21	41566	"Federal State Budget Educational Institution of Higher Professional Education Tomsk State Un"	RU
88.208.192.0/18	8560	"1&1 Internet AG"	GB
88.208.64.0/18	29208	"Dial Telecom, a.s."	CZ
88.21.0.0/16	3352	"TELEFONICA DE ESPANA"	ES
88.210.64.0/18	2860	"NOS COMUNICACOES, S.A."	PT
88.214.224.0/19	46636	"NatCoWeb Corp."	GB
88.224.0.0/11	47331	"TTNet A.S."	TR
88.232.0.0/16	47331	"TTNet A.S."	TR
88.240.128.0/17	47331	"TTNet A.S."	TR
88.245.0.0/17	47331	"TTNet A.S."	TR
88.249.0.0/17	47331	"TTNet A.S."	TR
88.80.184.0/21	15830	"TELECITYGROUP INTERNATIONAL LIMITED"	GB
88.80.21.128/25	33837	"PeRiQuito AB"	SE
89.105.192.0/19	24875	"Avira B.V."	NL
89.106.240.0/21	31669	"Riffle Media BVBA"	BE
89.106.64.0/19	31530	"GHOSTnet GmbH"	DE
89.106.67.0/24	31530	"GHOSTnet GmbH"	DE
89.106.69.0/24	31530	"GHOSTnet GmbH"	DE
89.106.73.0/24	31530	"GHOSTnet GmbH"	DE
89.106.74.0/24	31530	"GHOSTnet GmbH"	DE
89.106.77.0/24	31530	"GHOSTnet GmbH"	DE
89.106.78.0/24	31530	"GHOSTnet GmbH"	DE
89.106.85.0/24	31530	"GHOSTnet GmbH"	DE
89.106.86.0/24	31530	"GHOSTnet GmbH"	DE
89.106.87.0/24	31530	"GHOSTnet GmbH"	DE
89.106.88.0/24	31530	"GHOSTnet GmbH"	DE
89.106.90.0/24	31530	"GHOSTnet GmbH"	DE
89.106.91.0/24	31530	"GHOSTnet GmbH"	DE
89.106.92.0/24	31530	"GHOSTnet GmbH"	DE
89.106.93.0/24	31530	"GHOSTnet GmbH"	DE
89.108.76.0/22	43146	"Agava Ltd."	RU
89.111.0.0/18	12993	"SIA Digitalas Ekonomikas Attistibas Centrs"	LV
89.123.0.0/16	9050	"TELEKOM ROMANIA COMMUNICATION S.A"	RO
89.144.0.0/18	198599	"Thomas Moehring trading as Weesly"	DE
89.144.10.0/24	12586	"GHOSTnet GmbH"	DE
89.144.11.0/24	12586	"GHOSTnet GmbH"	DE
89.144.12.0/24	12586	"GHOSTnet GmbH"	DE
